id,baseline_price,recommended_price,price_uplift,action,nearest_event,event_date,distance_to_event_km
27493543,60.0,-45.386260341454125,-105.38626034145412,DISCOUNT,Diplo,2026-05-22,0.7277792329928892
27518177,75.0,8.913799060185768,-66.08620093981423,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,2.747589331011287
27546981,93.0,101.57112465118418,8.571124651184178,RAISE,Vans Warped Tour DC,2026-06-13,0.8875851018278841
27548833,38.0,20.475692379891083,-17.524307620108917,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,1.9369414272103076
27570172,55.0,83.5702348631024,28.5702348631024,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.051989447934019
27577456,84.0,115.86961125153154,31.869611251531538,RAISE,Vans Warped Tour DC,2026-06-13,0.696589141741809
27705648,103.0,101.57112465118418,-1.4288753488158221,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.6128164488470667
27771577,144.0,300.5516571385647,156.55165713856468,RAISE,Men At Work,2026-09-20,1.001927245872375
27775041,68.0,159.09216488765642,91.09216488765642,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,5.792193272799154
27812605,81.0,136.60047559297922,55.60047559297922,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.217957879635074
27886490,200.0,148.1377580725672,-51.86224192743279,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.52413382435347
27937041,130.0,252.1524539913663,122.15245399136629,RAISE,Men At Work,2026-09-20,0.6722647409711728
27962382,153.0,121.48590446902489,-31.514095530975112,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.3232363542677492
28154722,95.0,82.7377190565274,-12.262280943472604,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.60544788055041
28219027,162.0,115.50173696043969,-46.498263039560314,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7986203079700709
28242044,35.0,-20.523695323050465,-55.52369532305046,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.634658012420585
28253557,95.0,218.40674178520976,123.40674178520976,RAISE,Men At Work,2026-09-20,0.8986714884526886
28257191,185.0,252.1524539913663,67.15245399136629,RAISE,Men At Work,2026-09-20,0.6471827847646799
28273187,117.0,161.05770789482173,44.05770789482173,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,2.1001506825398386
28303977,179.0,216.01175247911132,37.01175247911132,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.7796964325474037
28316665,61.0,-82.6223777661757,-143.6223777661757,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.4878036200294204
28336119,55.0,110.62039967624621,55.62039967624621,RAISE,Vans Warped Tour DC,2026-06-13,0.7965880662484144
28434873,60.0,-1.1351379795069696,-61.13513797950697,DISCOUNT,The James Hunter Six,2026-04-19,0.7021104274093202
28480971,30.0,-314.02359114656014,-344.02359114656014,DISCOUNT,Diplo,2026-05-22,0.1914226928657761
28493426,115.0,122.08476599629678,7.084765996296781,RAISE,Vans Warped Tour DC,2026-06-13,3.947894124231616
28500848,51.0,193.19783166332354,142.19783166332354,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7978055377434097
28606289,140.0,487.3127816401925,347.3127816401925,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.052130334360732
28646312,695.0,-793.2617461993701,-1488.26174619937,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.2981168066336384
28679737,257.0,123.56078901029083,-133.43921098970918,DISCOUNT,Glow Block Party: Chris Lake,2026-04-18,0.2557848594059287
28692012,69.0,143.82941413292085,74.82941413292085,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.8153302984685424
28737965,150.0,93.83649883235364,-56.16350116764636,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.360148718833131
28738052,140.0,128.502931915522,-11.497068084478002,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.4146956904201924
28786757,201.0,148.1377580725672,-52.86224192743279,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.46246608527129
28895568,83.0,101.57112465118418,18.571124651184178,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.0243106248675136
28897052,56.0,326.99151240793253,270.99151240793253,RAISE,Vans Warped Tour DC,2026-06-13,3.357054387046963
29002608,84.0,88.26955883073737,4.269558830737367,RAISE,Vans Warped Tour DC,2026-06-13,1.694841546588442
29011049,381.0,259.6376317324418,-121.36236826755822,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.4624290868670339
29082182,31.0,-39.04536527520508,-70.04536527520509,DISCOUNT,Diplo,2026-05-22,0.2551640150399623
29082809,90.0,110.8671380451906,20.8671380451906,RAISE,Vans Warped Tour DC,2026-06-13,0.7411809317629284
29122757,167.0,101.57112465118418,-65.42887534881582,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7013824335549607
29128073,110.0,96.06489163299504,-13.935108367004958,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.41285617857512
29151289,136.0,386.4273822532824,250.42738225328242,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.040373330926535
29162686,160.0,111.18797075065775,-48.812029249342245,DISCOUNT,Diplo,2026-05-22,0.8084475815055516
29181009,145.0,120.64160015615215,-24.35839984384785,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.404008887981933
29216006,41.0,155.93568131872522,114.93568131872522,RAISE,Vans Warped Tour DC,2026-06-13,3.1958527341425085
29236747,159.0,121.40560078241718,-37.59439921758282,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.209142011097967
29240788,129.0,166.970009760702,37.970009760702,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,0.7801667923729985
29339623,135.0,143.3658853111447,8.365885311144694,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.5631735746718205
29364369,54.0,193.19783166332354,139.19783166332354,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.717105545760855
29394566,284.0,211.5542265031275,-72.4457734968725,DISCOUNT,Vans Warped Tour DC,2026-06-13,0.7307594074819298
29458183,276.0,282.57693434899494,6.576934348994939,HOLD,Diplo,2026-05-22,2.2104249018692217
29487241,59.0,125.65907606286952,66.65907606286952,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.9377991425879213
29487264,122.0,199.25076031668772,77.25076031668772,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.857263700598968
29594500,549.0,413.97318475385003,-135.02681524614997,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.7989742870148857
29673231,99.0,111.18797075065775,12.187970750657755,RAISE,Diplo,2026-05-22,0.8625520690702665
29701036,82.0,82.7377190565274,0.7377190565273963,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.1635772776912376
29775784,75.0,129.4607158315382,54.46071583153821,RAISE,The James Hunter Six,2026-04-19,0.8400077454457839
29802594,139.0,120.5042101667806,-18.495789833219405,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.4895939826620721
29853236,125.0,101.91549764119179,-23.08450235880821,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.1570737021051287
29856280,140.0,72.43978533816026,-67.56021466183974,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.7537080911064238
29923648,743.0,236.81496504993066,-506.18503495006934,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.3825668879964466
29942074,75.0,101.57112465118418,26.571124651184178,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.718991414116508
29964176,85.0,192.73461392548822,107.73461392548822,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.931561660320665
29991611,181.0,178.45837256102655,-2.5416274389734497,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.876201161084787
30037994,315.0,196.98083342638148,-118.01916657361852,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.9889902424358176
30101500,137.0,218.40674178520976,81.40674178520976,RAISE,Men At Work,2026-09-20,0.865866427263382
30115570,110.0,106.57359785752512,-3.4264021424748847,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.1672287563288677
30178288,236.0,83.97601864307188,-152.02398135692812,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.348664120151221
30179598,245.0,122.72420405556922,-122.27579594443078,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.4264075931363651
30246992,104.0,115.50173696043969,11.501736960439686,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9015969564885874
30251286,130.0,133.50540512186294,3.5054051218629354,HOLD,Bluey's Big Play - The Stage Show,2026-06-24,1.2938005259583345
30253483,130.0,83.97601864307188,-46.02398135692812,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.452072063416671
30325364,183.0,144.5081220619931,-38.491877938006894,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.4461063673069243
30377034,148.0,115.50173696043969,-32.498263039560314,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.196394787888282
30394567,143.0,83.97601864307188,-59.02398135692812,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.3721754815905898
30510623,31.0,161.9399336187344,130.9399336187344,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5766935799338523
30554194,99.0,115.53010352228269,16.530103522282687,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7720163951792716
30555599,315.0,240.7357898334525,-74.26421016654751,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5633016638367448
30593929,150.0,119.00496378871807,-30.995036211281928,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.6392918549579498
30739818,102.0,83.97601864307188,-18.023981356928118,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.409292773434122
30740961,91.0,83.97601864307188,-7.023981356928118,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.443696619169213
30798257,194.0,120.64160015615215,-73.35839984384785,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.3642424518365466
30812242,112.0,72.43978533816026,-39.56021466183974,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.1796865744519984
30824111,53.0,167.4975746384305,114.4975746384305,RAISE,Vans Warped Tour DC,2026-06-13,1.786098323322685
30952933,160.0,213.40426857886885,53.40426857886885,RAISE,Men At Work,2026-09-20,0.7243517381035409
30958606,151.0,36.548211627497906,-114.4517883725021,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.9804348226231783
30981199,431.0,110.62039967624621,-320.3796003237538,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5339962204131734
30984676,65.0,20.475692379891083,-44.524307620108914,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.3017440035046755
30989473,116.0,161.05770789482173,45.05770789482173,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.9332565621569089
30989749,103.0,190.8066893644156,87.8066893644156,RAISE,Men At Work,2026-09-20,2.3231767871236837
31016026,95.0,124.30333554259737,29.303335542597367,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3739782334220426
31088980,65.0,-47.783345892847315,-112.78334589284731,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.7551703955155382
31125533,91.0,82.7377190565274,-8.262280943472604,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.593380283926076
31189367,120.0,115.50173696043969,-4.498263039560314,HOLD,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.8034683691283739
31191457,73.0,132.39844078062924,59.398440780629244,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.884274464374433
31202974,61.0,39.619665545237226,-21.380334454762774,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,5.59294449374953
31222679,100.0,115.50173696043969,15.501736960439686,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9967568446275602
31223204,105.0,-65.08669011846663,-170.08669011846663,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.4208612242729674
31236410,270.0,167.16987219519166,-102.83012780480834,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.4858080699263936
31241819,133.0,127.58221103851008,-5.417788961489919,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.3924373929911582
31249608,206.0,228.41534193257627,22.41534193257627,RAISE,Vans Warped Tour DC,2026-06-13,2.128631162124115
31310107,88.0,-104.28293607627353,-192.28293607627353,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.4208612242729674
31313892,98.0,-71.06048444647038,-169.06048444647038,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.4784876229877871
31315484,76.0,-104.28293607627353,-180.28293607627353,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.4208612242729674
31338157,186.0,154.24992237293714,-31.750077627062865,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5529691377208048
31517023,63.0,20.475692379891083,-42.524307620108914,DISCOUNT,Diplo,2026-05-22,2.797544872294237
31570396,98.0,213.40426857886885,115.40426857886885,RAISE,Men At Work,2026-09-20,0.4740694725540642
31599341,136.0,229.55487477691304,93.55487477691304,RAISE,Men At Work,2026-09-20,1.5878565431309684
31621711,36.0,-8.96180200334515,-44.96180200334515,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.254233397217247
31624271,189.0,-3856.9477215269476,-4045.9477215269476,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.0472808350767195
31708124,96.0,71.87621430362604,-24.123785696373957,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.5776406241931231
31809354,158.0,240.33607584320674,82.33607584320674,RAISE,Men At Work,2026-09-20,1.32440370692998
31824956,169.0,213.40426857886885,44.40426857886885,RAISE,Men At Work,2026-09-20,1.0677046602457076
31836147,431.0,-1073.2547707041465,-1504.2547707041465,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.4590389280541831
31887632,128.0,101.6934751543445,-26.306524845655503,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.5558981094948812
31929526,64.0,102.84006734257186,38.84006734257186,RAISE,Vans Warped Tour DC,2026-06-13,3.2508470330031978
31986507,133.0,99.61522669230635,-33.38477330769365,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.322584499214827
31987896,155.0,122.49460859662794,-32.50539140337206,DISCOUNT,The James Hunter Six,2026-04-19,0.5866598805120873
32021833,62.0,78.97354543673094,16.973545436730944,RAISE,Vans Warped Tour DC,2026-06-13,4.189847116342323
32049221,140.0,132.2671055353185,-7.732894464681493,DISCOUNT,Diplo,2026-05-22,2.167374500028035
32069236,230.0,204.25323352302865,-25.746766476971345,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7243705325945542
32101601,456.0,297.5609429568237,-158.43905704317632,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7238982821260044
32159180,100.0,300.5516571385647,200.55165713856468,RAISE,Men At Work,2026-09-20,0.9126667130013224
32168514,102.0,106.57359785752512,4.573597857525115,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.9829795596002744
32308418,90.0,155.93568131872522,65.93568131872522,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.2809139237284848
32341970,222.0,340.52310330644093,118.52310330644093,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5176322580534144
32358982,64.0,196.64167837733154,132.64167837733154,RAISE,Men At Work,2026-09-20,1.362253326801739
32361612,141.0,109.38957266006977,-31.610427339930226,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.5951117840783784
32387655,112.0,22.872777931284286,-89.12722206871571,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.6805703952640907
32421507,100.0,117.72173084922832,17.721730849228322,RAISE,Vans Warped Tour DC,2026-06-13,1.4875686550306584
32451420,107.0,82.7377190565274,-24.262280943472604,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.929743587334155
32464624,315.0,229.5369765532273,-85.4630234467727,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5174433993199025
32515738,122.0,162.38627997241258,40.38627997241258,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.12579425269446
32521904,135.0,82.7377190565274,-52.262280943472604,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.8477160127386445
32640238,62.0,102.84006734257186,40.84006734257186,RAISE,Vans Warped Tour DC,2026-06-13,1.28062237638398
32694234,111.0,136.04977785052853,25.04977785052853,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.5516263374268237
32726582,69.0,218.40674178520976,149.40674178520976,RAISE,Men At Work,2026-09-20,0.4997255050211683
32766486,66.0,82.7377190565274,16.737719056527396,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.899715000111785
32783237,178.0,254.29505471430534,76.29505471430534,RAISE,Men At Work,2026-09-20,1.9647069240971005
32787044,186.0,126.75376445652206,-59.24623554347794,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.7610573628308325
32812876,142.0,154.24992237293714,12.249922372937135,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7010995340424834
32815444,60.0,82.7377190565274,22.737719056527396,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.5463318847434688
32846587,41.0,96.16981038740096,55.16981038740096,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.7083249081130135
32870364,93.0,213.40426857886885,120.40426857886885,RAISE,Men At Work,2026-09-20,0.5237939591502174
32872580,253.0,250.49663192799173,-2.5033680720082714,HOLD,Vans Warped Tour DC,2026-06-13,3.3503100889983006
32941255,88.0,190.8066893644156,102.8066893644156,RAISE,Men At Work,2026-09-20,1.2969118353259603
33008668,189.0,101.57112465118418,-87.42887534881582,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.6603903256039284
33070034,122.0,190.8066893644156,68.8066893644156,RAISE,Men At Work,2026-09-20,1.5378119702674289
33076387,119.0,106.57359785752512,-12.426402142474885,DISCOUNT,Vans Warped Tour DC,2026-06-13,0.9002767778787575
33096397,196.0,218.40674178520976,22.40674178520976,RAISE,Men At Work,2026-09-20,0.7647916192624962
33249537,400.0,174.65417136084034,-225.34582863915966,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,1.1715088326402656
33260758,99.0,82.7377190565274,-16.262280943472604,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.7163823686439503
33275075,179.0,463.316994605988,284.316994605988,RAISE,Vans Warped Tour DC,2026-06-13,1.7325059730725842
33277348,180.0,154.24992237293714,-25.750077627062865,DISCOUNT,The James Hunter Six,2026-04-19,0.9846258613488996
33425091,50.0,193.19783166332354,143.19783166332354,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7376474460483606
33427863,315.0,177.26794347906912,-137.73205652093088,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,1.3130243018505965
33432778,50.0,8.913799060185768,-41.08620093981423,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.0309267934984465
33453886,60.0,165.79616150800697,105.79616150800697,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.6979833751132862
33497636,93.0,256.42786021778085,163.42786021778085,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.6793772889132077
33498604,101.0,244.50768689291087,143.50768689291087,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.7770197054372451
33498856,78.0,256.42786021778085,178.42786021778085,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.6279643161669559
33522560,145.0,121.48590446902489,-23.514095530975112,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.6356772408527722
33633909,254.0,189.93044964844788,-64.06955035155212,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.3136013501494553
33633923,102.0,82.7377190565274,-19.262280943472604,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.775876296940712
33718594,89.0,72.43978533816026,-16.560214661839737,DISCOUNT,Diplo,2026-05-22,0.840454565190564
33721595,621.0,206.55175329678656,-414.44824670321344,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.994041784304458
33768875,184.0,228.7547117385506,44.75471173855061,RAISE,Diplo,2026-05-22,3.065186874330542
33772102,102.0,113.56646949371337,11.56646949371337,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5818383631281098
33830823,143.0,83.97601864307188,-59.02398135692812,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.3884033389912236
33854482,380.0,115.50173696043969,-264.4982630395603,DISCOUNT,The James Hunter Six,2026-04-19,0.649501936241964
33856921,216.0,257.1549271977071,41.15492719770708,RAISE,Men At Work,2026-09-20,0.9608628559744836
33911319,123.0,228.41534193257627,105.41534193257627,RAISE,Vans Warped Tour DC,2026-06-13,2.008933668122669
33972170,140.0,101.57112465118418,-38.42887534881582,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.1536030664695276
34019174,126.0,82.7377190565274,-43.262280943472604,DISCOUNT,Diplo,2026-05-22,1.8473587557260625
34054492,39.0,152.86695534043415,113.86695534043415,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.7912286121081529
34127376,111.0,133.74663609271036,22.74663609271036,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.5707170961276613
34137898,400.0,184.95210507920746,-215.04789492079254,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.229882301026444
34156122,39.0,22.872777931284286,-16.127222068715714,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.837122750787526
34172494,135.0,82.7377190565274,-52.262280943472604,DISCOUNT,Diplo,2026-05-22,3.5494876687445216
34175841,31.0,-20.523695323050465,-51.52369532305046,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.8326070097456864
34176155,35.0,-59.34523921255262,-94.34523921255263,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.5105305076657712
34303124,276.0,920.1930118312669,644.1930118312669,RAISE,Men At Work,2026-09-20,0.2913158812256131
34311072,132.0,213.40426857886885,81.40426857886885,RAISE,Men At Work,2026-09-20,0.6210515963639104
34371286,34.0,-20.523695323050465,-54.52369532305046,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.8677137368763157
34421731,58.0,126.54595030681081,68.54595030681081,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4468521281516993
34449825,119.0,101.57112465118418,-17.428875348815822,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.00469029091203
34473469,201.0,154.24992237293714,-46.750077627062865,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5039266148913534
34568695,67.0,79.80606124330598,12.806061243305976,RAISE,Vans Warped Tour DC,2026-06-13,4.52024310282432
34590510,112.0,202.40755270450398,90.40755270450398,RAISE,Diplo,2026-05-22,3.0391511473185973
34603310,180.0,-47.783345892847315,-227.7833458928473,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.6988131143826568
34621475,32.0,-20.523695323050465,-52.52369532305046,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.857807892527753
34644786,171.0,154.24992237293714,-16.750077627062865,DISCOUNT,The James Hunter Six,2026-04-19,0.6867630636337156
34656176,116.0,82.7377190565274,-33.262280943472604,DISCOUNT,Diplo,2026-05-22,2.1270802479437827
34665045,75.0,101.57112465118418,26.571124651184178,RAISE,Vans Warped Tour DC,2026-06-13,0.7087646154223839
34712021,50.0,338.5534057276379,288.5534057276379,RAISE,Vans Warped Tour DC,2026-06-13,4.01861670513072
34737822,442.0,252.49089285120806,-189.50910714879194,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.4028720516425142
34811969,158.0,102.79300449711118,-55.206995502888816,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.386141235980595
34868238,77.0,8.913799060185768,-68.08620093981423,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.623636384932848
34976993,150.0,947.8457720358999,797.8457720358999,RAISE,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,0.0251987994596651
35068620,144.0,338.5534057276379,194.55340572763788,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.3088435756198802
35153764,156.0,203.53988669552223,47.53988669552223,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,5.85197369197221
35201832,171.0,101.57112465118418,-69.42887534881582,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.8724600897432471
35225262,89.0,-47.783345892847315,-136.7833458928473,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.871374466603726
35230824,78.0,255.1621220210465,177.1621220210465,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.766117315471285
35281469,58.0,93.2720320370783,35.272032037078304,RAISE,Vans Warped Tour DC,2026-06-13,2.899307310528489
35309080,39.0,332.9657004695832,293.9657004695832,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.3807885415960617
35316303,120.0,72.43978533816026,-47.56021466183974,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.6833504273950611
